"","lt","dd","p","mn","s","mn_s","sh","tt","cs","mcwf","ml","mcwd_t","sczfr","mf","he"
"1",2.03939390542877,1.17793224126008,1.5644497414107,-1.09345410317803,0.985684689996707,-0.397328653966901,-0.416183732500608,-0.315617232285376,0.406454220686414,-0.542342987151583,0.160894743872445,0.449014830026901,0.195280030537186,-0.0319956992437377,0.0648306127042233
"2",2.03939390542877,0.526787233140667,1.68048858624508,-0.741576823948348,1.16816501582444,-0.371852582340917,-0.0675792099343993,0.0263495505962364,-0.199017479177308,-0.424251283201184,0.198875862088409,-0.154372164038878,-0.170695052224053,-0.02667700679226,-0.155945666042068
"3",2.03939390542877,1.17793224126008,1.30170088856849,-0.750251659208579,0.985684689996707,-0.322325606035757,-0.973322867368477,-0.863427883008374,0.479635611283797,-0.400418689528213,0.255306259902109,-0.279829532692532,0.230430090096788,-0.0407423398910251,-0.557542932971546
"4",2.03939390542877,1.58036196512065,1.68048858624508,-0.689918287217387,0.255763382591481,-0.12401783739881,-2.61643950215677,-2.48328854219354,1.19080299970258,-0.454601295666135,0.252190476584459,0.160692957520119,0.709481555759503,-0.0312499502157413,-0.471695379641638
"5",2.03939390542877,1.29036012760004,1.30170088856849,0.0680805311367487,1.16816501582444,-0.202126481455925,-0.0675792099343993,0.0263495505962364,-0.0243674997727596,-0.557508383934862,0.242828828988104,0.189889172536016,-0.0653185221683062,-0.0265172048453662,0.0490741783730134
"6",2.03939390542877,1.97105768839981,1.6235062183435,-0.963963822776066,-0.10919727080406,-0.0754271643345707,1.25630083095144,1.32786767223974,-1.41819402574273,-0.589859953814914,0.0586239549695957,0.117065729226433,-0.831143960077877,0.00542429985455998,0.870653124529364
"7",2.19066044778738,0.912422367656558,1.22725537513592,1.12907969262135,0.803204362735972,0.0806433016201421,-1.76940557108186,-1.44646388281013,-0.539534266653269,-0.643885455565662,0.261530529696338,-0.430213659268713,-0.378812645500996,-0.0354911455655488,-0.281997523090447
"8",2.03939390542877,1.66584778257199,1.503074697382,-1.02826925191257,1.71560599637836,-0.638045423274341,-0.0675792099343993,0.0263495505962364,0.369999745451576,-0.579444868996755,0.198875862088409,0.456511785683064,0.211839884895844,-0.000541926641554871,0.0821454505475505
"9",2.03939390542877,1.05357461581988,1.6235062183435,-0.776387320026341,1.16816501582444,-0.379760718414712,-6.01775412463642,-5.8437084622706,0.117545166620501,-0.566046448208929,0.195720836254598,0.153407766767913,0.00972973360060843,-0.0366249801290135,-0.0540455617368274
"10",2.03939390542877,1.39374823870382,1.43908446534594,-1.00980626584953,-0.8391185776975,0.100790484570781,-0.973322867368477,-0.863427883008374,1.19080299970258,-0.532078711282558,0.24907229365707,0.434036071164344,0.688380752385624,-0.0452000724723482,-0.27553345003524
"11",2.03939390542877,1.29036012760004,1.30170088856849,-1.10283765865905,0.803204362735972,-0.343981984970937,-0.239373238829385,-0.142069913327515,0.627040684343352,-0.545708072006859,0.24907229365707,0.449014830026901,0.30414995568302,-0.0559781660258445,-0.0359766220897647
"12",2.03939390542877,1.39374823870382,1.37211320629896,-0.838016350079736,0.255763382591481,-0.147558997754497,0.563278481918249,0.64450415736932,-0.0946115323878593,-0.563915413857079,0.173583336433839,0.381770769119963,-0.0743210983786354,0.00384620853924951,0.25559813055464
"13",2.03939390542877,1.66584778257199,1.37211320629896,-0.689918287217387,1.35064534267575,-0.413139909068098,-1.0697174624603,-0.9583163434365,-0.903533233784311,-0.54261240054635,0.202028935282584,-0.224330572485702,-0.545754824542295,0.00855397487066643,0.146723475930148
"14",2.03939390542877,1.58036196512065,0.613627795165766,-0.864704284149813,-0.291677597553009,-0.0164556874037387,-0.973322867368477,-0.863427883008374,-1.09835270227239,-0.535460823890844,0.245951736149566,-0.161396713140853,-0.699068692230562,-0.0459112177535138,0.340087405055659
"15",2.03939390542877,1.58036196512065,1.5644497414107,-0.580305125480134,0.985684689996707,-0.287504967824113,-0.0675792099343993,0.0263495505962364,0.406454220686414,-0.502351541540201,0.0810850956762005,-0.0553750098857128,0.236809709463388,0.000708414540457393,-0.351978664062748
"16",2.03939390542877,1.58036196512065,0.751537436193301,-0.982246705363853,0.255763382591481,-0.170945399140942,-0.152823536327007,-0.0571917950614936,0.406454220686414,-0.53329691517095,0.255306259902109,0.211844153039332,0.192850635975959,-0.0339157158470363,-0.131731926514256
"17",2.03939390542877,1.17793224126008,1.503074697382,-0.820316061241505,-0.10919727080406,-0.0548043853886883,0.016301803962525,0.10849182282604,-1.63892694559668,-0.711705312567166,0.068254433925782,-0.161396713140853,-0.948374686212743,0.00526224003354822,0.70735379032103
"18",2.03939390542877,1.29036012760004,1.68048858624508,-0.838016350079736,1.53312566952705,-0.509822194006301,-0.327175878057822,-0.228228679567326,0.406454220686414,-0.661158141843376,0.170413703876084,0.441522921251456,0.198197296637171,-0.0296911334593056,0.0386274510443275
"19",2.03939390542877,1.82484482162183,1.22725537513592,-0.339669726767317,1.35064534267575,-0.331804495329463,-0.239373238829385,-0.142069913327515,0.406454220686414,-0.629918457997379,0.167242374825928,0.278002384848298,0.205499958248492,-0.0239271075876109,-0.091813023260639
"20",2.03939390542877,1.66584778257199,1.78901670858603,-0.973096236095315,-0.474157924199601,0.0140959602225647,0.563278481918249,0.64450415736932,-1.51308990274571,-0.57759321033984,0.0906994735784613,-0.126211098231685,-0.906794416526012,-0.028922812411294,0.674314598573782
"21",2.03939390542877,1.66584778257199,0.970230597847749,-0.793903520744243,-0.474157924199601,0.0372135159615961,-0.239373238829385,-0.142069913327515,-0.164345053715609,-0.55897850483485,0.239703597284657,0.0592130616529004,-0.145808031783535,-0.0228190819361381,0.00249175026647534
"22",2.03939390542877,1.39374823870382,2.49256733991281,-0.945753237804939,1.89808632322967,-0.685452814922547,-0.973322867368477,-0.863427883008374,-1.51308990274571,-0.580502156569042,0.261530529696338,-0.362272164993699,-0.917405338778721,-0.0435195884326872,0.400914819062479
"23",2.03939390542877,1.17793224126008,1.37211320629896,-0.547220586880193,0.43824370934043,-0.145075872633076,-0.506353161409011,-0.404189233972288,1.42058766292048,-0.640435970798906,0.198875862088409,0.396678118789193,0.880563510782153,-0.0220708443657199,-0.403088041546882
"24",2.03939390542877,1.29036012760004,0.867800648766754,-0.838016350079736,0.803204362735972,-0.290086571493007,-0.0675792099343993,0.0263495505962364,0.963356951535984,-0.612597714556936,0.186244321248821,0.263262859121347,0.592035421648787,-0.00716920035877078,-0.331489695673342
"25",2.03939390542877,1.74715589716545,1.43908446534594,-0.820316061241505,-0.291677597553009,-0.0104472774574428,1.3216520744312,1.39246783326822,-1.82629549742116,-0.637364105307276,0.0522005622358393,-0.00542897115345061,-1.05026361796002,-0.00109317188762277,1.07042603688028
"26",2.03939390542877,1.48997954576565,1.98838089258572,-0.0327237811602432,-0.10919727080406,0.0557345986444542,-0.690019526224881,-0.584717340621422,1.19080299970258,-0.589859953814914,0.220904828855914,0.441522921251456,0.668974083573878,-0.0580579505573416,-0.278494409294286
"27",2.03939390542877,1.39374823870382,1.89132749120823,-0.900544051181437,0.255763382591481,-0.157635956006501,0.016301803962525,0.10849182282604,0.225134378837894,-0.592881459712831,0.173583336433839,0.270629947527053,0.116152525358184,-0.00347355816695671,-0.00836994069288631
"28",2.03939390542877,1.17793224126008,1.43908446534594,-0.707063285368104,-0.656638250948551,0.0920698379355041,0.708610630064727,0.787496967280659,-0.164345053715609,-0.582746952196014,0.183081764384079,0.0232423135114659,-0.141199714299729,-0.0185439702446109,-0.0341316951130101
"29",2.03939390542877,1.58036196512065,1.503074697382,-0.580305125480134,1.16816501582444,-0.336138438538537,0.179708605090461,0.268314592810594,-0.370597102553118,-0.634286916905498,0.179917395438316,-0.210390306543827,-0.256361866916137,-0.0110188507487797,-0.154371846662628
"30",2.03939390542877,1.74715589716545,1.30170088856849,-1.01902877643115,1.16816501582444,-0.437275298692647,1.05644347529121,1.13045115583128,-1.67026780075627,-0.564714823985396,0.141814200694632,0.131585701221579,-0.983883412055694,-0.0220661777098642,1.10727577494727
"31",2.03939390542877,1.39374823870382,1.89132749120823,1.38243451084198,0.985684689996707,0.10139381856369,-0.597644080594224,-0.493902268324775,1.19080299970258,-0.612337942263034,0.261530529696338,0.721997418703365,0.673819343204902,-0.0548451928056065,-0.0717555134961604
"32",2.03939390542877,1.97105768839981,1.14799229439923,-0.715663758419433,1.53312566952705,-0.476001656930223,-0.0675792099343993,0.0263495505962364,1.07677549918232,-0.606222694739135,0.286326792644965,0.411605992063524,0.561624135771451,-0.0795818679240464,-0.26010919630244
"33",2.03939390542877,1.66584778257199,1.37211320629896,-0.715663758419433,0.62072403608938,-0.21904554719841,0.708610630064727,0.787496967280659,1.15272774810121,-0.587096956480043,0.205180027973596,0.434036071164344,0.726310792992401,-0.00302034710113571,-0.26928034403866
"34",2.19066044778738,1.58036196512065,1.06283435256864,1.17396695548438,-0.10919727080406,0.246221311459702,-0.239373238829385,0.0263495505962364,1.65253565108704,-0.679885530303931,0.264638967448147,0.374324821175566,0.885029408663585,-0.11724774714345,-0.504192226077012
"35",2.03939390542877,1.97105768839981,2.08091265290016,-0.767656927692193,-1.3865595580467,0.267710019808529,0.337061152315937,0.422392346442725,2.12234397906859,-0.602178112922672,0.183081764384079,1.08742403513141,0.883354319248121,-0.300914604943935,-0.161475007904383
"36",2.03939390542877,1.97105768839981,1.30170088856849,-0.927615098333666,0.43824370934043,-0.209253325439706,-0.0675792099343993,0.0263495505962364,1.96490942368113,-0.632489432782154,0.239703597284657,0.822083946004857,0.888101582400781,-0.239080220902948,-0.290982298033857
"37",2.03939390542877,1.58036196512065,1.503074697382,-1.01902877643115,0.43824370934043,-0.225263426502544,1.19033512667399,1.26268267843604,-1.48150857889721,-0.60544056200826,0.100305498037625,-0.0197291417537483,-0.889685529836573,-0.0282074197235789,0.765026887861783
"38",2.03939390542877,1.66584778257199,1.22725537513592,-0.882587680952616,0.803204362735972,-0.29891454992479,-0.152823536327007,-0.0571917950614936,-0.267993730348722,-0.564848027273668,0.179917395438316,0.189889172536016,-0.205693662940304,-0.0208986022900183,0.176271216327773
"39",2.03939390542877,1.97105768839981,0.867800648766754,-1.01902877643115,-0.291677597553009,-0.0375293670819242,-0.327175878057822,-0.228228679567326,1.45909975350077,-0.601132916151087,0.173583336433839,0.38922187238081,0.880005500087353,-0.0390709861636424,-0.416230969366994
"40",2.03939390542877,1.82484482162183,1.43908446534594,-0.732920548271836,-0.656638250948551,0.0889168233522675,0.0987551034398998,0.189165399970994,0.963356951535984,-0.59655326988529,0.292499718561478,0.524209578685528,0.508902144611911,-0.0648190576027449,-0.127224691106392
"41",2.03939390542877,1.66584778257199,1.503074697382,-0.891556753959579,0.0732830559448891,-0.110268527571927,0.337061152315937,0.422392346442725,0.888096199928043,-0.642225433783769,0.157718500836248,0.676067979107357,0.55661689376578,0.00329952463783471,0.0142638587105559
"42",2.03939390542877,1.66584778257199,1.14799229439923,-1.01902877643115,0.43824370934043,-0.225263426502544,-0.506353161409011,-0.404189233972288,1.61373404405907,-0.648092339281603,0.183081764384079,0.464013776475221,1.02676770671884,-0.0147353440185999,-0.422664711242384
"43",2.03939390542877,1.66584778257199,0.867800648766754,-0.563724835735626,-0.656638250948551,0.109517020768049,0.016301803962525,0.10849182282604,1.03890036612898,-0.640563849685597,0.154540679038007,0.721997418703365,0.661982932571346,0.00578926888521693,-0.0141245488044039
"44",2.03939390542877,1.29036012760004,1.14799229439923,-0.767656927692193,-0.656638250948551,0.0846768763002798,-0.327175878057822,-0.228228679567326,0.443000103482544,-0.586570213663388,0.24907229365707,0.32234859021087,0.197467776504238,-0.0484267660548298,-0.0643403830283473
"45",2.03939390542877,1.66584778257199,1.14799229439923,-0.811493475580201,0.255763382591481,-0.14331086411991,-0.87788959731043,-0.769512300594575,-0.870826381477149,-0.647582950286441,0.192563885416064,-0.105024825451863,-0.56362160649351,-0.0331095119112303,0.230912671186742
"46",2.03939390542877,1.58036196512065,0.433900475915849,-0.758945033952443,0.43824370934043,-0.180370108320408,-0.783445287457854,-0.676598462117015,-1.03367454194248,-0.547724425017791,0.258419619156481,-0.293637877657931,-0.685591437200364,-0.071997239240176,0.154451388604453
"47",2.03939390542877,1.82484482162183,1.06283435256864,-0.630500456141378,0.43824370934043,-0.158851318959725,0.179708605090461,0.268314592810594,-1.35467139936022,-0.572160215892561,0.217764047355747,0.0520072980532353,-0.81136558554101,-0.0134380402372673,0.75150071197736
"48",2.03939390542877,1.89935871203941,1.30170088856849,-1.00060173836885,0.43824370934043,-0.22201384163023,0.563278481918249,0.64450415736932,-1.16278260448252,-0.539242152473341,0.176751243229757,0.0520072980532353,-0.718914555543731,-0.0273224599299889,0.612937208550525
"49",2.03939390542877,1.89935871203941,1.5644497414107,-1.11223901989067,0.0732830559448891,-0.144336905502972,-1.0697174624603,-0.9583163434365,0.516359033946932,-0.472626331271443,0.170413703876084,-0.112093113882386,0.291689650934479,-0.0116060659273838,-0.439870456663185
"50",2.03939390542877,1.58036196512065,1.43908446534594,-0.927615098333666,0.43824370934043,-0.209253325439706,0.563278481918249,0.64450415736932,0.590063118704604,-0.505507670639606,0.224043467575134,0.189889172536016,0.34275608465506,-0.00907549586247287,-0.224760047335062
"51",2.03939390542877,1.66584778257199,1.22725537513592,-0.498165900860487,0.803204362735972,-0.225263426502544,-3.28064937725277,-3.13901721747512,0.738458087451096,-0.543151119653415,0.239703597284657,0.329758098628182,0.162611077746148,-0.214441485189435,-0.179059916599585
"52",2.03939390542877,1.74715589716545,1.5644497414107,-0.855789998590085,-0.656638250948551,0.0738922951592223,1.76389939759436,1.83013238632276,-1.16278260448252,-0.52339510576454,0.071463233428412,-0.0766901323077131,-0.685776403531013,0.013929612045026,0.477671491554279
"53",2.03939390542877,1.58036196512065,1.43908446534594,-1.15002217870129,0.43824370934043,-0.248717928732848,-0.327175878057822,-0.228228679567326,1.45909975350077,-0.554297048671003,0.230314210556535,0.189889172536016,0.569276207429268,-0.237015589822724,-0.555300234540448
"54",2.03939390542877,1.89935871203941,0.751537436193301,-0.776387320026341,-1.3865595580467,0.266810557196566,-0.327175878057822,-0.228228679567326,-0.838047957274313,-0.538702392596353,0.214621149529588,0.167983708081023,-0.522171455319266,-0.00672251028989778,0.506409731854241
"55",1.87596956414543,1.74715589716545,1.6235062183435,0.95192964636875,0.62072403608938,0.0778056666057424,-1.36441818780758,-1.44646388281013,-0.472251489614508,-0.540590924557009,0.236576066627578,-0.105024825451863,-0.347016032270619,-0.0425849720627539,0.0151047188082836
"56",2.03939390542877,1.29036012760004,0.867800648766754,-0.927615098333666,0.0732830559448891,-0.115764218609187,-0.597644080594224,-0.493902268324775,-0.739267008571813,-0.510301570494251,0.192563885416064,0.24854478309608,-0.457524937869376,0.00280835169598535,0.526387326347092
"57",2.03939390542877,1.29036012760004,1.30170088856849,-1.01902877643115,0.803204362735972,-0.32652910893414,-1.16704750200636,-1.05415070455345,1.19080299970258,-0.51098553413088,0.198875862088409,0.241193822692291,0.337722909042872,-0.282394018177053,-0.418213425137485
"58",1.87596956414543,1.39374823870382,1.68048858624508,-0.927615098333666,-1.56903988489801,0.300706608846635,1.38641525534317,1.32786767223974,-1.6075394387775,-0.801689689019976,0.077878596757574,0.066424599924115,-0.959044062086744,-0.0330467064752859,0.924338414578421
"59",1.87596956414543,1.29036012760004,1.37211320629896,0.992588588470205,0.43824370934043,0.117491069031367,-0.690019526224881,-0.769512300594575,0.813126814526515,-0.794028953783192,0.205180027973596,0.131585701221579,0.121868517676827,-0.278327151030733,-0.405312035167003
"60",1.87596956414543,1.48997954576565,0.751537436193301,0.992588588470205,-0.8391185776975,0.355640361052686,0.179708605090461,0.10849182282604,1.30541463981539,-0.762282335646684,0.239703597284657,0.344592833813251,0.102849996863019,-0.493153840913064,-0.419385152053425
"61",1.87596956414543,1.05357461581988,1.6235062183435,0.964210094920379,-0.8391185776975,0.351389233656227,0.63644305920778,0.571552336633154,1.57498897857225,-0.731813914019182,0.292499718561478,0.546864696583348,0.0723930978226582,-0.614188776477339,-0.36321223704143
"62",1.87596956414543,1.58036196512065,1.14799229439923,1.33467123831114,0.985684689996707,0.091720631423995,-0.327175878057822,-0.404189233972288,0.406454220686414,-0.722704616592964,0.179917395438316,-0.0411346738534781,0.116152525358184,-0.0949516201776844,-0.372886562485343
"63",1.87596956414543,1.39374823870382,1.503074697382,1.0871070047329,-0.291677597553009,0.264825157520519,0.563278481918249,0.49754102505451,0.0463597018710164,-0.712440915837346,0.273949203414859,-0.196424168929299,-0.0517647084042752,-0.0523738565493726,-0.351870580337586
"64",1.87596956414543,1.58036196512065,1.14799229439923,0.931300673538392,-0.8391185776975,0.346479295628975,-0.239373238829385,-0.315617232285376,-0.0243674997727596,-0.692091017712281,0.233446262400037,0.066424599924115,-0.0821764040221962,-0.0415416256064576,-0.0830104648071962
"65",2.03939390542877,1.74715589716545,0.613627795165766,-1.01902877643115,-0.10919727080406,-0.0834203722849852,1.38641525534317,1.45650742949963,-1.67026780075627,-0.741232954228841,0.135442269009642,0.300151656558921,-0.989173548164341,-0.0296571384998358,1.26201857575448
"66",1.87596956414543,2.04023854095544,1.14799229439923,1.03248038887936,-0.474157924199601,0.290195816807528,1.45061480777597,1.39246783326822,-1.63892694559668,-0.776355326345965,0.151361308062077,0.307545356176886,-0.967970108464479,-0.0225841706818093,1.23306084084481
"67",1.87596956414543,1.29036012760004,0.970230597847749,1.49450474813948,0.803204362735972,0.152508128440321,-0.327175878057822,-0.404189233972288,1.2671472994792,-0.775177646243101,0.208329112855246,0.0953281816746033,0.26119329571937,-0.366571543764546,-0.592586765324411
"68",1.87596956414543,1.97105768839981,1.5644497414107,0.868154328136262,-0.8391185776975,0.337120813667251,-0.152823536327007,-0.228228679567326,-0.903533233784311,-0.725989904331603,0.236576066627578,0.0376131592899129,-0.592241764462113,-0.0452829930943657,0.382324407758614
"69",1.87596956414543,1.97105768839981,1.30170088856849,0.95192964636875,0.803204362735972,0.0457871939541543,1.38641525534317,1.32786767223974,-1.70156268518978,-0.769985130864451,0.0168405029271483,0.131585701221579,-0.898424129423423,0.12434792577501,1.08907527879109
"70",1.87596956414543,1.48997954576565,0.433900475915849,1.09479898904359,0.43824370934043,0.136335638232157,-2.40035013874615,-2.48328854219354,1.19080299970258,-0.740269458114856,0.220904828855914,0.584721059824079,0.140506993340275,-0.421535702577566,-0.195481838714768
"71",1.87596956414543,2.04023854095544,1.6235062183435,1.36208568706621,-0.474157924199601,0.343382154687311,0.337061152315937,0.268314592810594,1.2671472994792,-0.721608034349954,0.267744908143434,0.456511785683064,0.0466292374274473,-0.519070471928862,-0.316413701474363
"72",1.87596956414543,1.74715589716545,1.503074697382,0.972357328912725,-0.474157924199601,0.280661894531912,-0.152823536327007,-0.228228679567326,1.61373404405907,-0.732177213938189,0.255306259902109,0.622698541113606,-0.042241537196054,-0.708747569540144,-0.323081196198298
"73",1.87596956414543,2.17199979097605,1.503074697382,1.11010158174856,0.803204362735972,0.0769057056153842,0.337061152315937,0.268314592810594,1.00109384831472,-0.761212778089778,0.230314210556535,0.456511785683064,-0.0635148047987913,-0.497978649086722,-0.221451776248024
"74",1.87596956414543,2.35586454916237,1.6235062183435,0.976419142188904,0.43824370934043,0.114517932108463,2.18397523290733,2.12943238012027,-1.51308990274571,-0.787381507831939,0.0842907629590118,0.24854478309608,-0.896852658034408,-0.0152615447336221,1.05250934575292
"75",1.87596956414543,1.97105768839981,1.37211320629896,0.976419142188904,-0.8391185776975,0.353216243171364,0.413671580415154,0.346017534589874,0.850574520260919,-0.745561457431311,0.138628933994129,0.760400194567474,-0.123575080149569,-0.484534189032303,0.0775544808975273
"76",1.87596956414543,1.39374823870382,1.78901670858603,1.02456166301524,0.0732830559448891,0.187951970549545,0.563278481918249,0.49754102505451,-0.673024124419137,-0.772229498241561,0.217764047355747,0.32234859021087,-0.454357824079445,-0.0349480212507416,0.504166938436263
"77",1.87596956414543,1.97105768839981,0.751537436193301,0.931300673538392,-0.656638250948551,0.309827813612463,-0.239373238829385,-0.315617232285376,-1.13059809706241,-0.756211790859505,0.239703597284657,0.263262859121347,-0.718731301910159,-0.0487073778652737,0.768079367630032
"78",2.03939390542877,1.89935871203941,1.5644497414107,-1.01902877643115,-0.10919727080406,-0.0834203722849852,0.337061152315937,0.422392346442725,0.0463597018710164,-0.819642803458043,0.170413703876084,0.449014830026901,-0.120479498230539,-0.113105455207334,0.192157372460347
"79",2.03939390542877,1.97105768839981,0.867800648766754,-0.724282852844344,0.43824370934043,-0.174526710935435,-0.783445287457854,-0.676598462117015,0.225134378837894,-0.703961475139843,0.211476162396691,0.197202016688872,-0.168520643229752,-0.245145858854054,-0.0896731584588231
"80",2.03939390542877,1.89935871203941,1.68048858624508,-0.622087356527165,-0.474157924199601,0.0591624639549386,0.413671580415154,0.49754102505451,0.406454220686414,-0.720632670334671,0.0939024526257912,0.691359020342445,-0.0363316490056358,-0.219052433241523,0.233702318928229
"81",2.03939390542877,1.74715589716545,1.22725537513592,-1.01902877643115,0.0732830559448891,-0.129815625888443,-1.97672115690285,-1.85213541513231,0.153302681324988,-0.747721276321535,0.242828828988104,0.0880937034920553,-0.0967102309264564,-0.146873707295605,-0.157544773939516
"82",1.87596956414543,2.10714930605309,1.22725537513592,0.868154328136262,2.08056665008097,-0.202166646227867,0.413671580415154,0.346017534589874,1.15272774810121,-0.682009168350104,0.261530529696338,0.668429533031247,-0.00661587416809418,-0.514315831571973,-0.108104888924209
